app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
sw/1d,seq-len_512__num-seq_2048__repeat_128__cpg_128,512,2048,128,128,0,slow,1.286231995,53.4270,1280.0,,,,
sw/1d,seq-len_512__num-seq_2048__repeat_128__cpg_16,512,2048,128,16,0,slow,0.940274184,73.0845,1280.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024,64,16384,1024,8,0,slow,1.155887736,59.4517,160.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024__cpg_1,64,16384,1024,1,0,slow,0.953262755,72.0887,160.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024__cpg_16,64,16384,1024,16,0,slow,1.434527361,47.9039,160.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096,128,1024,4096,8,0,slow,1.001146749,68.6408,320.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096__pod-unique-data_1,128,1024,4096,8,1,slow,1.001733487,68.6006,320.0,,,,
sw/2d,seq-len_128__num-seq_8192__repeat_512,128,8192,512,8,0,slow,1.148212372,59.8491,320.0,,,,
sw/2d,seq-len_192__num-seq_4096__repeat_512,192,4096,512,8,0,slow,1.145172750,67.5090,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096,192,640,4096,8,0,slow,1.330166819,72.6501,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096__pod-unique-data_1,192,640,4096,8,1,slow,1.330522543,72.6307,480.0,,,,
sw/2d,seq-len_32__num-seq_32768__repeat_512,32,32768,512,8,0,slow,1.107921262,15.5064,80.0,,,,
sw/2d,seq-len_64__num-seq_16384__repeat_512,64,16384,512,8,0,slow,0.952647987,36.0676,160.0,,,,
dummy/roofline,ops_1024__n-elems_4194304__repeat_66,,,66,8,0,slow,0.688791594,N/A,256.0000,1024,4194304,0.1461,37.4131
dummy/roofline,ops_12288__n-elems_4194304__repeat_9,,,9,8,0,slow,2.346786363,N/A,3072.0000,12288,4194304,0.0143,43.9236
dummy/roofline,ops_128__n-elems_4194304__repeat_128,,,128,8,0,slow,0.578406600,N/A,32.0000,128,4194304,0.3481,11.1383
dummy/roofline,ops_12__n-elems_4194304__repeat_128,,,128,8,0,slow,0.539211526,N/A,3.0000,12,4194304,0.3734,1.1201
dummy/roofline,ops_1536__n-elems_4194304__repeat_52,,,52,8,0,slow,0.679620456,N/A,384.0000,1536,4194304,0.0987,37.9179
dummy/roofline,ops_16384__n-elems_4194304__repeat_7,,,7,8,0,slow,3.093341149,N/A,4096.0000,16384,4194304,0.0108,44.4306
dummy/roofline,ops_16__n-elems_4194304__repeat_128,,,128,8,0,slow,0.540122049,N/A,4.0000,16,4194304,0.3727,1.4910
dummy/roofline,ops_192__n-elems_4194304__repeat_120,,,120,8,0,slow,0.635419993,N/A,48.0000,192,4194304,0.3168,15.2083
dummy/roofline,ops_1__n-elems_4194304__repeat_128,,,128,8,0,slow,0.528926213,N/A,0.2500,1,4194304,0.3806,0.0952
dummy/roofline,ops_2048__n-elems_4194304__repeat_36,,,36,8,0,slow,0.558802999,N/A,512.0000,2048,4194304,0.0600,30.7441
dummy/roofline,ops_24__n-elems_4194304__repeat_128,,,128,8,0,slow,0.541960215,N/A,6.0000,24,4194304,0.3715,2.2289
dummy/roofline,ops_256__n-elems_4194304__repeat_112,,,112,8,0,slow,0.567993475,N/A,64.0000,256,4194304,0.2954,18.9041
dummy/roofline,ops_2__n-elems_4194304__repeat_128,,,128,8,0,slow,N/A,N/A,N/A,2,4194304,,
dummy/roofline,ops_3072__n-elems_4194304__repeat_30,,,30,8,0,slow,N/A,N/A,N/A,3072,4194304,,
dummy/roofline,ops_32__n-elems_4194304__repeat_128,,,128,8,0,slow,N/A,N/A,N/A,32,4194304,,
dummy/roofline,ops_384__n-elems_4194304__repeat_104,,,104,8,0,slow,N/A,N/A,N/A,384,4194304,,
dummy/roofline,ops_3__n-elems_4194304__repeat_128,,,128,8,0,slow,N/A,N/A,N/A,3,4194304,,
dummy/roofline,ops_4096__n-elems_4194304__repeat_24,,,24,8,0,slow,N/A,N/A,N/A,4096,4194304,,
dummy/roofline,ops_48__n-elems_4194304__repeat_128,,,128,8,0,slow,N/A,N/A,N/A,48,4194304,,
dummy/roofline,ops_4__n-elems_4194304__repeat_128,,,128,8,0,slow,N/A,N/A,N/A,4,4194304,,
dummy/roofline,ops_512__n-elems_4194304__repeat_92,,,92,8,0,slow,N/A,N/A,N/A,512,4194304,,
dummy/roofline,ops_6144__n-elems_4194304__repeat_16,,,16,8,0,slow,N/A,N/A,N/A,6144,4194304,,
dummy/roofline,ops_64__n-elems_4194304__repeat_128,,,128,8,0,slow,N/A,N/A,N/A,64,4194304,,
dummy/roofline,ops_6__n-elems_4194304__repeat_128,,,128,8,0,slow,N/A,N/A,N/A,6,4194304,,
dummy/roofline,ops_768__n-elems_4194304__repeat_77,,,77,8,0,slow,N/A,N/A,N/A,768,4194304,,
dummy/roofline,ops_8192__n-elems_4194304__repeat_12,,,12,8,0,slow,N/A,N/A,N/A,8192,4194304,,
dummy/roofline,ops_8__n-elems_4194304__repeat_128,,,128,8,0,slow,N/A,N/A,N/A,8,4194304,,
dummy/roofline,ops_96__n-elems_4194304__repeat_128,,,128,8,0,slow,N/A,N/A,N/A,96,4194304,,
