app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
dummy/roofline,ops_2__n-elems_4194304__repeat_128,,,128,8,0,fast,10.163909306,N/A,0.5000,2,4194304,0.4226,0.2113
dummy/roofline,ops_3072__n-elems_4194304__repeat_30,,,30,8,0,fast,17.733572152,N/A,768.0000,3072,4194304,0.0568,43.5949
dummy/roofline,ops_32__n-elems_4194304__repeat_128,,,128,8,0,fast,10.280647004,N/A,8.0000,32,4194304,0.4178,3.3422
dummy/roofline,ops_384__n-elems_4194304__repeat_104,,,104,8,0,fast,12.777521662,N/A,96.0000,384,4194304,0.2731,26.2185
dummy/roofline,ops_3__n-elems_4194304__repeat_128,,,128,8,0,fast,10.219958773,N/A,0.7500,3,4194304,0.4203,0.3152
dummy/roofline,ops_4096__n-elems_4194304__repeat_24,,,24,8,0,fast,18.739377762,N/A,1024.0000,4096,4194304,0.0430,44.0054
dummy/roofline,ops_48__n-elems_4194304__repeat_128,,,128,8,0,fast,10.286892810,N/A,12.0000,48,4194304,0.4175,5.0102
dummy/roofline,ops_4__n-elems_4194304__repeat_128,,,128,8,0,fast,10.302308364,N/A,1.0000,4,4194304,0.4169,0.4169
dummy/roofline,ops_512__n-elems_4194304__repeat_92,,,92,8,0,fast,12.500711363,N/A,128.0000,512,4194304,0.2469,31.6092
dummy/roofline,ops_6144__n-elems_4194304__repeat_16,,,16,8,0,fast,18.477052193,N/A,1536.0000,6144,4194304,0.0291,44.6302
dummy/roofline,ops_64__n-elems_4194304__repeat_128,,,128,8,0,fast,10.306927439,N/A,16.0000,64,4194304,0.4167,6.6673
dummy/roofline,ops_6__n-elems_4194304__repeat_128,,,128,8,0,fast,10.314487253,N/A,1.5000,6,4194304,0.4164,0.6246
dummy/roofline,ops_768__n-elems_4194304__repeat_77,,,77,8,0,fast,12.983399919,N/A,192.0000,768,4194304,0.1990,38.2079
dummy/roofline,ops_8192__n-elems_4194304__repeat_12,,,12,8,0,fast,18.393182310,N/A,2048.0000,8192,4194304,0.0219,44.8337
dummy/roofline,ops_8__n-elems_4194304__repeat_128,,,128,8,0,fast,10.329824096,N/A,2.0000,8,4194304,0.4158,0.8316
dummy/roofline,ops_96__n-elems_4194304__repeat_128,,,128,8,0,fast,11.387582450,N/A,24.0000,96,4194304,0.3772,9.0519
